feature,rf_importance,xgb_importance
Fiscal,0.09563841108533877,0.04396568
Party,0.039840260213802714,0.08755124
Elect1,0.06384484332940571,0.113725394
Elect2,0.03494255573786389,0.107491694
Income,0.13871046186133087,0.06092156
Neighbors,0.2890908711377759,0.081888
Religion,0.33793259663448205,0.5044564
