year,original_ap_score,logit_ap_score,rf_ap_score,xgb_ap_score
2012,0.07787478767577076,0.15820202232724212,0.15157861714581752,0.10974667668065152
2013,0.23374438602577047,0.23912635349364555,0.2223248648178776,0.22098238659969507
