year,original_ap_score,logit_ap_score,rf_ap_score,xgb_ap_score
2015,0.3008302218447146,0.31470958378853114,0.40740740740740744,0.332970051391104
2016,-0.0,-0.0,-0.0,-0.0
2017,0.1111111111111111,0.1111111111111111,0.0625,0.047619047619047616
2018,-0.0,-0.0,-0.0,-0.0
2019,0.07142857142857142,0.07692307692307693,0.14285714285714285,0.125
