"","state","year","stateno","state_fips","st.abb","state_icpsr","adopt","citi6016","inst6017_nom","neighbor_sum","neighbor_prop","neighbor_per","time","relideo_cam","legprof_squire","racetop","inc","population","perinc","logtime","nce13","ada","exp_pupil","exp_pupil10000","cpi.values","exp_pupil10000_adj","ranney4_control","mathscore4th","readscore4th","republican","pcturban","rttt_app","rttt_win"
"1","Alabama",1989,1,1,"AL",41,0,37.47248459,42.6873703,0,0,0,0,0,14.6625,0,59549327,4030219,14.7757049927064,-4.60517018598809,1895622235,684453,2769.54332145523,0.276954332145524,124,0.571106634916213,0.5,208.328,207.358,0,60.4,1,0
"2","Alabama",1990,1,1,"AL",41,0,33.83535004,42.6873703,0,0,0,1,28.44621658,13.525,0,63254104,4050055,15.6180851864975,0.00995033085316809,1968850376,683833,2879.13916994354,0.287913916994354,130.7,0.563271526973652,0.5,208.328,207.358,0,60.4,1,0
"3","Alabama",1991,1,1,"AL",41,0,39.80907822,42.75114822,0,0,0,2,22.4724884,12.3875,0,66969082,4099156,16.3372855290211,0.698134722070984,2145195903,682524,3143.03365595935,0.314303365595935,136.2,0.590068800167993,0.5,208.328,207.358,0,59.8444444444444,1,0
"4","Alabama",1992,1,1,"AL",41,0,39.6221199,42.75114822,0,0,0,3,22.65944672,11.25,0,71714011,4154014,17.2637865447733,1.10194007876078,2110729561,681840,3095.63762906254,0.309563762906254,140.3,0.564187128831996,1,208.328,207.358,0,59.2888888888889,1,0
"5","Alabama",1994,1,1,"AL",41,0,39.41495132,59.41482162,0,0,0,5,22.8666153,8.975,0,79480755,4260229,18.6564513316068,1.61143591509677,2431532429,696071,3493.22472707526,0.349322472707525,148.2,0.602710906014266,0.5,209.9875,207.964,0,58.7333333333333,1,0
"6","Alabama",1995,1,1,"AL",41,0,33.42988205,45.52942657,0,0,0,6,28.85168457,7.8375,0,84005169,4296800,19.5506351238131,1.79342474854712,2635720021,687047,3836.30235049422,0.383630235049422,152.4,0.643663064974653,0.5,210.81725,208.8075,0,58.1777777777778,1,0
"7","Alabama",1996,1,1,"AL",41,0,29.3992424,45.52942657,0,0,0,7,32.88232422,6.7,0,87682073,4331102,20.244749026922,1.9473377010465,2635720021,687047,3836.30235049422,0.383630235049422,156.6,0.626400070894873,0.5,211.647,209.651,0,57.6222222222222,1,0
"8","Alabama",1997,1,1,"AL",41,0,36.02786636,47.83882141,0,0,0,8,26.25370026,7.61428571428571,0,92242669,4367935,21.1181414100713,2.08069076108027,3113779721,700837,4442.94425237252,0.444294425237252,160.5,0.707826071857728,0.5,213.041,210.4945,0,57.0666666666667,1,0
"9","Alabama",1998,1,1,"AL",41,0,41.35292053,47.83882141,0,0,0,9,20.92864609,8.52857142857143,0,100081022,4404701,22.7214110560513,2.19833507162025,3292386365,703343,4681.05371774511,0.468105371774511,163,0.73432235314566,1,214.435,211.338,0,56.5111111111111,1,0
"10","Alabama",1999,1,1,"AL",41,0,43.83360291,67.07746887,0,0,0,10,18.44796371,9.44285714285714,0,103536039,4430141,23.3708225088095,2.30358459332713,3512509378,704001,4989.35282478292,0.498935282478292,166.6,0.765772819505998,1,215.829,210.2235,0,55.9555555555556,1,0
"11","Alabama",2000,1,1,"AL",41,0,32.0957489,67.07746887,0,0,0,11,22.570922855,10.3571428571429,0,108506247,4452173,24.3715253203323,2.39880395073459,3805785465,725212,5247.82472573537,0.524782472573537,172.2,0.779250163978243,1,217.223,209.109,0,55.4,1,0
"12","Alabama",2001,1,1,"AL",41,0,34.73192596,67.07746887,0,0,0,12,19.934745795,11.2714285714286,0,112312142,4467634,25.1390651069447,2.48573963609189,3963768540,719562,5508.58513929307,0.550858513929307,177.1,0.795338915932941,1,219.263666666667,207.9945,0,55.76,1,0
"13","Alabama",2002,1,1,"AL",41,0,33.77883911,67.07746887,0,0,0,13,20.887832645,12.1857142857143,0,115166086,4480089,25.7062049436964,2.56571829252441,4039587245,702423,5750.93247943191,0.575093247943191,197.9,0.743058835265659,0.5,221.304333333333,206.88,0,56.12,1,0
"14","Alabama",2003,1,1,"AL",41,0,28.70806122,44.6177063,0,0,0,14,25.958610535,13.1,0,120209889,4503491,26.6926011398713,2.63977136034892,4245006553,701235,6053.61476965639,0.605361476965639,184,0.841255052500619,0.5,223.345,207.084,0,56.48,1,0
"15","Alabama",2004,1,1,"AL",41,0,39.14337921,44.6177063,0,0,0,15,5.0609970125,12.2166666666667,0,128669896,4530729,28.3993803204738,2.70871664564537,4359767998,706446,6171.41012618091,0.617141012618091,188.9,0.835378279123589,0.5,224.208,207.418,0,56.84,1,0
"16","Alabama",2005,1,1,"AL",41,0,40.31811523,44.6177063,0,0,0,16,3.88626099250001,11.3333333333333,0,136215282,4569805,29.8076793211089,2.77321352700862,4693528149,706588,6642.5245673575,0.66425245673575,195.3,0.869684348117415,0.5,225.071,207.752,0,57.2,1,0
"17","Alabama",2006,1,1,"AL",41,0,40.31423187,44.6177063,0,0,0,17,3.8901443525,10.45,0,144914255,4628981,31.3058651569319,2.83380140640777,5213052356,714197,7299.17985653818,0.729917985653818,201.6,0.925793794303975,0.5,226.7955,212.0705,0,57.56,1,0
"18","Alabama",2007,1,1,"AL",41,0,47.25582504,44.08324051,0,0,0,18,1.16475359833333,9.56666666666667,0,152210645,4672840,32.5734767293552,2.89092715918786,5752565053,714302,8053.40745650999,0.805340745650999,207.3,0.993370133444093,0.5,228.52,216.389,0,57.92,1,0
"19","Alabama",2008,1,1,"AL",41,0,48.36923981,44.32643509,0,0,0,19,5.93449544625,8.68333333333333,0,157479528,4718206,33.3769928655086,2.94496515650034,6321629278,731161,8646.0154165772,0.86460154165772,215.3,1.02683982443975,0.5,228.2415,216.331,0,58.28,1,0
"20","Alabama",2009,1,1,"AL",41,0,27.26303482,41.36047363,0,0,0,20,25.9333569191667,7.8,1,155254669,4757938,32.6306624844628,2.99623214859564,6171949738,712179,8666.28998889324,0.866628998889324,214.5,1.033086410331,0.5,227.963,216.273,0,58.64,1,0
"21","Alabama",2010,1,1,"AL",41,0,19.25290108,41.04792023,1,0.25,25,21,35.7739065673214,9.74,1,161965527,4785579,33.8444996937675,3.04499851485691,6040457703,698208,8651.37280437921,0.865137280437921,218.1,1.0142852022374,0,229.6245,218.273,1,59,1,0
"22","Alabama",2011,1,1,"AL",41,0,36.03850937,28.79898834,1,0.25,25,22,21.2230916007955,11.68,1,167675590,4798649,34.9422493706041,3.09149689553837,6026138335,709225,8496.79345059748,0.849679345059748,224.9,0.966042723573933,0,231.286,220.273,1,59,1,0
"23","Alabama",2012,1,1,"AL",41,0,37.59914017,28.40795135,1,0.25,25,23,19.6624608007955,13.62,1,172427855,4813946,35.8184024083361,3.13592890404727,5846270808,715402,8172.00791722696,0.817200791722696,229.6,0.910096874753891,0,232.143,219.6365,1,59,1,0
"24","Alabama",2013,1,1,"AL",41,1,35.8233757,27.74424744,3,0.75,75,24,16.1215707155,15.56,1,174118716,4827660,36.0668970060029,3.17847041023316,5980648844,688614,8685.05264778236,0.868505264778236,233,0.953119297011995,0,233,219,1,59,1,0
"25","Alaska",1989,2,2,"AK",81,0,46.07249832,55.81795883,0,0,0,0,0,30.1125,0,11777741,547160,21.5252229695153,-4.60517018598809,706119764,95776,7372.61698128968,0.737261698128968,124,1.5203049694482,0.5,223.833,211.547,0,67.5,1,0
"26","Alaska",1990,2,2,"AK",81,0,54.80848312,55.81795883,0,0,0,1,7.4730835,29.125,0,12501188,553290,22.594277865134,0.00995033085316809,793761799,98213,8082.04411839573,0.808204411839573,130.7,1.58116195950558,0.5,223.833,211.547,0,67.5,1,0
"27","Alaska",1991,2,2,"AK",81,0,48.72006226,53.50593948,0,0,0,2,13.56150436,28.1375,0,13167022,570193,23.0922196519424,0.698134722070984,822958690,102585,8022.21270166204,0.802221270166204,136.2,1.50607913936489,0.5,223.833,211.547,0,67.2888888888889,1,0
"28","Alaska",1992,2,2,"AK",81,0,52.37739563,53.50593948,0,0,0,3,9.90417099,27.15,0,13956729,588736,23.706260531036,1.10194007876078,893926522,110277,8106.19188044651,0.810619188044651,140.3,1.47737224791887,0.5,223.833,211.547,0,67.0777777777778,1,0
"29","Alaska",1994,2,2,"AK",81,0,39.82509232,52.20080948,0,0,0,5,22.4564743,25.175,0,15194722,603308,25.1856796196967,1.61143591509677,953265532,112869,8445.76927234227,0.844576927234227,148.2,1.45720863895946,0.5,223.833,211.547,0,66.8666666666667,1,0
"30","Alaska",1995,2,2,"AK",81,0,29.93338776,54.70424271,0,0,0,6,32.34817886,24.1875,0,15580461,604412,25.777881643647,1.79342474854712,971534845,113874,8531.66521769675,0.853166521769675,152.4,1.43146115233928,0.5,223.833,211.547,0,66.6555555555556,1,0
"31","Alaska",1996,2,2,"AK",81,0,36.71976471,54.70424271,0,0,0,7,25.56180191,23.2,0,15931486,608569,26.1786025906676,1.9473377010465,971534845,113874,8531.66521769675,0.853166521769675,156.6,1.39306947392405,0.5,223.833,211.547,0,66.4444444444444,1,0
"32","Alaska",1997,2,2,"AK",81,0,31.45433426,49.96366882,0,0,0,8,30.82723236,23.1285714285714,0,16671078,612968,27.1973055689693,2.08069076108027,1014219373,117549,8628.05615530545,0.862805615530545,160.5,1.37457567533433,0.5,225.141428571429,211.547,0,66.2333333333333,1,0
"33","Alaska",1998,2,2,"AK",81,0,35.84738541,49.96366882,0,0,0,9,26.43418121,23.0571428571429,0,18046020,619932,29.1096765451695,2.19833507162025,1035718582,120420,8600.88508553396,0.860088508553396,163,1.34923086893929,0.5,226.449857142857,211.547,0,66.0222222222222,1,0
"34","Alaska",1999,2,2,"AK",81,0,32.42792892,51.57802963,0,0,0,10,29.8536377,22.9857142857143,0,18603123,624779,29.7755254257906,2.30358459332713,1077344754,123535,8720.96777431497,0.872096777431497,166.6,1.33850627844678,0.5,227.758285714286,211.547,0,65.8111111111111,1,0
"35","Alaska",2000,2,2,"AK",81,0,21.37312698,51.57802963,0,0,0,11,33.293544775,22.9142857142857,0,20020289,627963,31.8813194407951,2.39880395073459,1119906683,122412,9148.66747541091,0.914866747541091,172.2,1.35848680224307,0.5,229.066714285714,211.547,0,65.6,1,0
"36","Alaska",2001,2,2,"AK",81,0,28.0445118,52.05953598,0,0,0,12,26.622159955,22.8428571428571,0,21181698,633714,33.4246963141102,2.48573963609189,1163983537,122932,9468.51541502619,0.946851541502619,177.1,1.36708040181942,0.5,230.375142857143,211.547,0,65.6,1,0
"37","Alaska",2002,2,2,"AK",81,0,30.40620995,52.05953598,0,0,0,13,24.260461805,22.7714285714286,0,22201930,642337,34.5643019162838,2.56571829252441,1218901173,123316,9884.37163871679,0.988437163871679,197.9,1.27712674483066,0,231.683571428571,211.547,1,65.6,1,0
"38","Alaska",2003,2,2,"AK",81,0,36.41149521,37.97787094,0,0,0,14,18.255176545,22.7,0,23190634,648414,35.7651654652737,2.63977136034892,1255666083,123145,10196.6469040562,1.01966469040562,184,1.41700142030824,0,232.992,211.547,1,65.6,1,0
"39","Alaska",2004,2,2,"AK",81,0,42.30954742,37.97787094,0,0,0,15,1.8948288025,22.5,0,24270355,659286,36.8130902218461,2.70871664564537,1280551804,122341,10467.0699438455,1.04670699438455,188.9,1.41685007127649,0,234.2515,211.304,1,65.6,1,0
"40","Alaska",2005,2,2,"AK",81,0,39.07820892,37.97786713,0,0,0,16,5.1261673025,22.3,0,25888513,666946,38.816505384244,2.77321352700862,1358306573,121699,11161.1974872431,1.11611974872431,195.3,1.46129964029087,0,235.511,211.061,1,65.6,1,0
"41","Alaska",2006,2,2,"AK",81,0,43.80061722,37.97786713,0,0,0,17,0.403759002500003,22.1,0,27606973,675302,40.8809288288795,2.83380140640777,1464589459,122010,12003.8477092042,1.20038477092042,201.6,1.52251183494221,0,236.3925,212.769,1,65.6,1,0
"42","Alaska",2007,2,2,"AK",81,1,59.03574753,37.97786713,0,0,0,18,10.6151688916667,21.9,0,29712529,680300,43.6756269292959,2.89092715918786,1570428060,120988,12980.0315733792,1.29800315733792,207.3,1.60105840487846,0,237.274,214.477,1,65.6,1,0
"43","Arizona",1989,3,4,"AZ",61,0,37.22602844,47.97367096,0,0,0,0,0,24.1875,0,58971162,3622184,16.2805539420416,-4.60517018598809,2047585231,549219,3728.17624845462,0.372817624845462,124,0.768786021556328,0.5,215.254,209.402,0,87.5,1,1
"44","Arizona",1990,3,4,"AZ",61,0,38.65205383,47.97367096,0,0,0,1,23.62951279,23.375,0,61916445,3684097,16.8064100918081,0.00995033085316809,2127916090,557252,3818.58852009504,0.381858852009504,130.7,0.747064334038486,0.5,215.254,209.402,0,87.5,1,1
"45","Arizona",1991,3,4,"AZ",61,0,35.66222382,40.8663063,0,0,0,2,26.6193428,22.5625,0,65363784,3788576,17.2528633449613,0.698134722070984,2312919261,573140,4035.52231740936,0.403552231740936,136.2,0.757623389545942,0.5,215.254,209.402,0,87.5777777777778,1,1
"46","Arizona",1992,3,4,"AZ",61,0,43.20975876,36.74491119,0,0,0,3,19.07180786,21.75,0,69549761,3915740,17.7615881033981,1.10194007876078,2455428665,593413,4137.80733654301,0.413780733654301,140.3,0.754124972169671,0,215.254,209.402,1,87.6555555555556,1,1
"47","Arizona",1994,3,4,"AZ",61,0,33.25286102,25.52314377,0,0,0,5,29.0287056,20.125,0,82292359,4245089,19.3853082938897,1.61143591509677,2728556116,631450,4321.09607411513,0.432109607411513,148.2,0.745549437349014,0,216.415,206.213,1,87.7333333333333,1,1
"48","Arizona",1995,3,4,"AZ",61,0,40.2564621,21.31359863,0,0,0,6,22.02510452,19.3125,0,89378077,4432499,20.1642633196308,1.79342474854712,2937657452,658084,4463.95513642635,0.446395513642635,152.4,0.748972000252112,0,216.9955,206.2685,1,87.8111111111111,1,1
"49","Arizona",1996,3,4,"AZ",61,0,36.16747665,21.31359863,0,0,0,7,26.11408997,18.5,0,97053728,4586940,21.1587088560129,1.9473377010465,2937657452,658084,4463.95513642635,0.446395513642635,156.6,0.728884628597841,0,217.576,206.324,1,87.8888888888889,1,1
"50","Arizona",1997,3,4,"AZ",61,0,42.39117813,21.31360054,0,0,0,8,19.89038849,19.1714285714286,0,105306575,4736990,22.2306939638885,2.08069076108027,3320385311,714021,4650.26282280213,0.465026282280213,160.5,0.740854955632713,0,217.899,206.3795,1,87.9666666666667,1,1
"51","Arizona",1998,3,4,"AZ",61,0,43.53239441,21.31360054,0,0,0,9,18.74917221,19.8428571428571,0,117363581,4883342,24.0334551624687,2.19833507162025,3519390012,730292,4819.15454640062,0.481915454640062,163,0.755986391113275,0,218.222,206.435,1,88.0444444444445,1,1
"52","Arizona",1999,3,4,"AZ",61,0,40.11072159,24.62441444,0,0,0,10,22.17084503,20.5142857142857,0,124099462,5023823,24.7021963154355,2.30358459332713,3692322952,757150,4876.60694974576,0.487660694974576,166.6,0.748468425600234,0,218.545,206.163,1,88.1222222222222,1,1
"53","Arizona",2000,3,4,"AZ",61,0,40.23054123,24.62441444,0,0,0,11,14.436130525,21.1857142857143,0,134952008,5160586,26.1505201153512,2.39880395073459,3989560640,782851,5096.19409057407,0.509619409057407,172.2,0.756734511591051,0.5,218.868,205.891,0,88.2,1,1
"54","Arizona",2001,3,4,"AZ",61,0,42.84368515,26.37701797,0,0,0,12,11.822986605,21.8571428571429,0,140805569,5273477,26.7007079010679,2.48573963609189,4547854360,803453,5660.38630759982,0.566038630759982,177.1,0.817256227472205,0.5,222.215666666667,205.619,0,88.36,1,1
"55","Arizona",2002,3,4,"AZ",61,0,43.81531143,26.37701797,0,0,0,13,10.851360325,22.5285714285714,0,145930328,5396255,27.0428895595186,2.56571829252441,5009117659,834036,6005.87703528385,0.600587703528385,197.9,0.775999372370935,0.5,225.563333333333,205.347,0,88.52,1,1
"56","Arizona",2003,3,4,"AZ",61,0,46.84286118,50.40283585,0,0,0,14,7.823810575,23.2,0,154810692,5510364,28.0944583697193,2.63977136034892,5520256817,868547,6355.73759048157,0.635573759048157,184,0.883240272764206,0.5,228.911,208.873,0,88.68,1,1
"57","Arizona",2004,3,4,"AZ",61,0,47.75081635,50.40283585,0,0,0,15,3.5464401275,23.85,0,169309942,5652404,29.9536165497017,2.70871664564537,5673450964,878891,6455.23843571046,0.645523843571046,188.9,0.873798024357419,0.5,229.356,208.008,0,88.84,1,1
"58","Arizona",2005,3,4,"AZ",61,0,46.69435883,48.61355972,0,0,0,16,2.4899826075,24.5,0,188149041,5839077,32.2223942242926,2.77321352700862,6136304741,911640,6731.06131916107,0.673106131916107,195.3,0.881276179881969,0.5,229.801,207.143,0,89,1,1
"59","Arizona",2006,3,4,"AZ",61,0,50.14946365,48.61355972,0,0,0,17,5.9450874275,25.15,0,209009703,6029141,34.6665806953262,2.83380140640777,6638517109,933663,7110.18548341318,0.711018548341318,201.6,0.901822632990451,0.5,230.869,208.332,0,89.16,1,1
"60","Arizona",2007,3,4,"AZ",61,0,48.69186401,46.1085968,0,0,0,18,0.271285371666671,25.8,0,220652427,6167681,35.7755900475398,2.89092715918786,7296829426,972404,7503.90725048437,0.750390725048437,207.3,0.925590489121492,0.5,231.937,209.521,0,89.32,1,1
"61","Arizona",2008,3,4,"AZ",61,0,48.54311371,46.1085968,0,0,0,19,5.76062154625,26.45,0,223221865,6280362,35.5428341551013,2.94496515650034,7876622654,973689,8089.4645559311,0.80894645559311,215.3,0.960741331607795,0,230.964,209.755,1,89.48,1,1
"62","Arizona",2009,3,4,"AZ",61,0,44.17937851,17.55684471,1,0.2,20,20,9.01701322916667,27.1,1,211397715,6343154,33.3269088216997,2.99623214859564,8198145231,999386,8203.18198473863,0.820318198473863,214.5,0.977880481817094,0,229.991,209.989,1,89.64,1,1
"63","Arizona",2010,3,4,"AZ",61,0,39.17367935,17.55684471,2,0.4,40,21,15.8531282973214,26.9833333333333,1,215012419,6407002,33.5589748528251,3.04499851485691,7997488292,968764,8255.35248213187,0.825535248213187,218.1,0.967855859551178,0,232.5745,211.192,1,89.8,1,1
"64","Arizona",2011,3,4,"AZ",61,0,46.67196274,17.51221466,2,0.4,40,22,10.5896382307955,26.8666666666667,1,225853155,6465488,34.9321126263014,3.09149689553837,7738221331,964683,8021.5172559276,0.802151725592759,224.9,0.912006208243969,0,235.158,212.395,1,89.8,1,1
"65","Arizona",2012,3,4,"AZ",61,0,47.18231201,17.51221466,2,0.4,40,23,10.0792889607955,26.75,1,236455566,6544211,36.1320204987278,3.13592890404727,7382769315,969825,7612.47577140206,0.761247577140206,229.6,0.847783124890029,0,237.579,212.6975,1,89.8,1,1
"66","Arizona",2013,3,4,"AZ",61,0,45.57556915,18.61737442,2,0.4,40,24,6.3693772655,26.6333333333333,1,242571877,6616124,36.6637440592105,3.17847041023316,7617728828,973369,7826.14694735501,0.782614694735501,233,0.858860847398573,0,240,213,1,89.8,1,1
"67","Arizona",2014,3,4,"AZ",61,0,40.47079086,17.69992828,2,0.4,40,25,4.55740989052632,26.5166666666667,1,257066980,6706435,38.3313906717951,3.21927574488953,7683326716,987171,7783.17709495113,0.778317709495113,236.7,0.840793571262781,0,239,214,1,89.8,1,1
"68","Arizona",2015,3,4,"AZ",61,0,42.35709,20.84531212,2,0.4,40,26,2.67111075052632,26.4,1,270806695,6802262,39.8112708684258,3.25848107946056,7837507602,993460,7889.10233124635,0.788910233124635,237.8,0.848294140496086,0,238,215,1,89.8,1,1
"69","Arizona",2016,3,4,"AZ",61,0,44.4156189,20.84531212,4,0.8,80,27,5.72692672522223,26.4,1,280988093,6908642,40.6719718578557,3.29620716780452,8016281736,997670,8035.00329367426,0.803500329367426,240,0.856062642580212,0,236,215,1,89.8,1,1
"70","Arizona",2017,3,4,"AZ",61,0,44.4156189,18.87135506,4,0.8,80,28,5.72692672522223,26.4,1,280988093,6908642,40.6719718578557,3.33256158927202,8429691730,1011247,8335.93744159439,0.833593744159439,245.1,0.869644717999055,0,234,215,1,89.8,1,1
"71","Arizona",2018,3,4,"AZ",61,0,44.4156189,18.87135506,4,0.8,80,29,8.16983567741379,26.4,1,280988093,6908642,40.6719718578557,3.36764059813331,8651516839,1013799,8533.75949177302,0.853375949177302,251.1,0.869009279986604,0,236,215.5,1,89.8,1,1
"72","Arizona",2019,3,4,"AZ",61,0,44.4156189,18.87135506,4,0.8,80,30,8.16983567741379,26.4,1,280988093,6908642,40.6719718578557,3.40153065945228,8651516839,1013799,8533.75949177302,0.853375949177302,255.7,0.853375949177302,0,238,216,1,89.8,1,1
"73","Arkansas",1989,4,5,"AR",42,0,53.94796371,66.75050354,0,0,0,0,0,10.4875,0,32207901,2346354,13.7267867508483,-4.60517018598809,1196185190,403106,2967.42095131305,0.296742095131305,124,0.6119109171377,1,210.206,210.9,0,53.5,1,0
"74","Arkansas",1990,4,5,"AR",42,0,41.13786697,66.75050354,0,0,0,1,21.14369965,10.475,0,33938706,2356586,14.4016411877182,0.00995033085316809,1280230161,403025,3176.55272253582,0.317655272253582,130.7,0.621457177622349,1,210.206,210.9,0,53.5,1,0
"75","Arkansas",1991,4,5,"AR",42,0,40.27706146,66.43862915,0,0,0,2,22.00450516,10.4625,0,35993605,2383144,15.1034117115877,0.698134722070984,1396736809,408145,3422.15832363498,0.342215832363498,136.2,0.642471279995202,1,210.206,210.9,0,53.3888888888889,1,0
"76","Arkansas",1992,4,5,"AR",42,0,45.69465637,66.43862915,0,0,0,3,16.58691025,10.45,0,39148520,2415984,16.20396492692,1.10194007876078,1526525522,410902,3715.0598488204,0.37150598488204,140.3,0.677078263252585,1,210.206,210.9,0,53.2777777777778,1,0
"77","Arkansas",1994,4,5,"AR",42,0,40.29626465,64.33601379,0,0,0,5,21.98530197,10.425,0,43634403,2494019,17.4956177158233,1.61143591509677,1611472929,416479,3869.27775229964,0.386927775229964,148.2,0.667594008949404,1,213.026,208.634,0,53.1666666666667,1,0
"78","Arkansas",1995,4,5,"AR",42,0,40.07278061,64.33601379,0,0,0,6,22.20878601,10.4125,0,46297028,2535399,18.2602533171308,1.79342474854712,1695855153,420229,4035.55002867484,0.403555002867484,152.4,0.677093269246822,0.5,214.436,208.661,0,53.0555555555556,1,0
"79","Arkansas",1996,4,5,"AR",42,0,35.48787308,55.60865021,0,0,0,7,26.79369354,10.4,0,49308500,2572109,19.1704550623632,1.9473377010465,1695855153,420229,4035.55002867484,0.403555002867484,156.6,0.658933679650164,0.5,215.846,208.688,0,52.9444444444444,1,0
"80","Arkansas",1997,4,5,"AR",42,0,45.35252762,47.74480057,0,0,0,8,16.929039,10.4285714285714,0,51620980,2601090,19.8459030637156,2.08069076108027,1878118492,428525,4382.7512793886,0.43827512793886,160.5,0.698236449931256,0.5,215.9285,208.715,0,52.8333333333333,1,0
"81","Arkansas",1998,4,5,"AR",42,0,47.00431824,47.74480057,0,0,0,9,15.27724838,10.4571428571429,0,55917111,2626289,21.2913015285066,2.19833507162025,1933400990,429960,4496.69966973672,0.449669966973672,163,0.705402518743361,0.5,216.011,208.742,0,52.7222222222222,1,0
"82","Arkansas",1999,4,5,"AR",42,0,46.31619263,46.10160828,0,0,0,10,15.96537399,10.4857142857143,0,58129532,2651860,21.9202868929732,2.30358459332713,2017488310,431609,4674.34254151327,0.467434254151327,166.6,0.71742460255999,0.5,216.0935,209.777,0,52.6111111111111,1,0
"83","Arkansas",2000,4,5,"AR",42,0,33.54799271,46.10160828,0,0,0,11,21.118679045,10.5142857142857,0,61136633,2678588,22.8242017809383,2.39880395073459,2246833353,422958,5312.1902245613,0.53121902245613,172.2,0.78880780512214,0.5,216.176,210.812,0,52.5,1,0
"84","Arkansas",2001,4,5,"AR",42,0,49.72428513,45.74949646,0,0,0,12,4.942386625,10.5428571428571,0,64374920,2691571,23.9172290086347,2.48573963609189,2367299712,421625,5614.70432730507,0.561470432730507,177.1,0.810660585257993,0.5,220.453,211.847,0,52.5,1,0
"85","Arkansas",2002,4,5,"AR",42,0,43.5284729,45.74949646,0,0,0,13,11.138198855,10.5714285714286,0,65878184,2705927,24.3458836842236,2.56571829252441,2581670792,422817,6105.88219489756,0.610588219489756,197.9,0.788920706030978,0.5,224.73,212.882,0,52.5,1,0
"86","Arkansas",2003,4,5,"AR",42,0,50.40570831,45.35713959,0,0,0,14,4.26096344499999,10.6,0,69721985,2724816,25.587777303128,2.63977136034892,2684663112,418775,6410.75305832488,0.641075305832488,184,0.890885628811778,0.5,229.007,213.615,0,52.5,1,0
"87","Arkansas",2004,4,5,"AR",42,0,52.6281395,45.35713959,1,0.166666666666667,16.6666666666667,15,8.4237632775,10.7,0,74158872,2749686,26.9699420224709,2.70871664564537,2858084205,425571,6715.88102807757,0.671588102807757,188.9,0.909079290036757,0.5,232.276,215.3435,0,52.5,1,0
"88","Arkansas",2005,4,5,"AR",42,0,49.19159698,45.35713959,1,0.166666666666667,16.6666666666667,16,4.9872207575,10.8,0,78138502,2781097,28.0962879036582,2.77321352700862,3282551686,430290,7628.69619558902,0.762869619558902,195.3,0.99880062325249,0.5,235.545,217.072,0,52.5,1,0
"89","Arkansas",2006,4,5,"AR",42,1,49.14934921,45.35713959,1,0.166666666666667,16.6666666666667,17,4.94497298749999,10.9,0,83020846,2821761,29.4216434347204,2.83380140640777,3544298515,435278,8142.60889592398,0.814260889592398,201.6,1.03277038426972,1,236.608,217.05,0,52.5,1,0
"90","California",1989,5,6,"CA",71,0,55.80619431,49.02092361,0,0,0,0,0,61.825,0,597463622,29218165,20.4483622431457,-4.60517018598809,18632906156,4695920,3967.89258675616,0.396789258675616,124,0.818217850349638,0.5,208.399,202.248,0,92.6,1,0
"91","California",1990,5,6,"CA",71,0,53.49769592,49.02092361,0,0,0,1,8.7838707,61.15,0,640548123,29959515,21.3804570267576,0.00995033085316809,20617530936,4893341,4213.38527930099,0.421338527930099,130.7,0.824301924955826,0.5,208.399,202.248,0,92.6,1,0
"92","California",1991,5,6,"CA",71,0,51.67015076,49.66812515,0,0,0,2,10.61141586,60.475,0,662251924,30470736,21.7340311044669,0.698134722070984,21851278038,5065647,4313.62036043964,0.431362036043964,136.2,0.809833132279308,0.5,208.399,202.248,0,92.8,1,0
"93","California",1992,5,6,"CA",71,0,52.47206879,49.33556366,0,0,0,3,9.80949783,59.8,0,695027722,30974659,22.4385915596359,1.10194007876078,22732741713,4993009,4552.91422727257,0.455291422727257,140.3,0.8297791645856,0.5,208.399,202.248,0,93,1,0
"94","California",1994,5,6,"CA",71,0,48.93084335,47.86492157,0,0,0,5,13.35072327,58.45,0,738250330,31484435,23.448104753984,1.61143591509677,24070802300,5108907,4711.53659677109,0.471153659677109,148.2,0.812914917540059,0.5,208.764,196.764,0,93.2,1,0
"95","California",1995,5,6,"CA",71,0,49.03191757,40.91232681,0,0,0,6,13.24964905,57.775,0,776490488,31696582,24.4976094898813,1.79342474854712,24780413081,5198308,4767.01516743525,0.476701516743525,152.4,0.799820064509969,0.5,208.9465,198.17925,0,93.4,1,0
"96","California",1996,5,6,"CA",71,0,50.29655075,40.91232681,0,0,0,7,11.98501587,57.1,0,825688919,32018834,25.7876011037754,1.9473377010465,24780413081,5198308,4767.01516743525,0.476701516743525,156.6,0.778368951668706,0.5,209.129,199.5945,0,93.6,1,0
"97","California",1997,5,6,"CA",71,0,53.76141357,46.93875885,0,0,0,8,8.52015305,57.8857142857143,0,879160124,32486010,27.0627302029397,2.08069076108027,28696428786,5524108,5194.76244599128,0.519476244599128,160.5,0.827601718031134,0.5,210.02025,201.00975,0,93.8,1,0
"98","California",1998,5,6,"CA",71,0,55.64951706,46.68425751,0,0,0,9,6.63204956,58.6714285714286,0,962746138,32987675,29.1850255587882,2.19833507162025,31457610093,5652714,5565.04540880717,0.556504540880717,163,0.872995160142327,1,210.9115,202.425,0,94,1,0
