year,original_ap_score,logit_ap_score,rf_ap_score,xgb_ap_score
2004,0.04722617234106674,0.037311753033276975,0.06192825792807646,0.03650796860001887
2005,0.02207422409317267,0.0642107706426412,0.144672269450122,0.13585783462186338
2006,0.002035835762399452,0.004314179874552947,0.004884320509701966,0.0017481094206282534
2007,0.10365879611845256,0.02899206410063802,0.020286048630571183,0.028775725669785156
2008,0.05985458709041775,0.15229880903523682,0.021907584944893504,0.015283232453087811
2009,0.0037637592928544497,0.030274955160388518,0.010477673035927676,0.026933206449602506
2010,0.00489049466831191,0.005644164537209219,0.0027785495971103086,0.012357696556687683
2011,0.006335150658669824,0.034998447138499186,0.002649824300742967,0.004807931199763675
