year,original_ap_score,logit_ap_score,rf_ap_score,xgb_ap_score
81,0.06666666666666667,0.0625,0.047619047619047616,0.05
82,0.8333333333333333,0.5625,0.1588235294117647,0.12237762237762238
83,0.16666666666666666,0.2,0.09090909090909091,0.125
84,0.4776785714285714,0.4640151515151515,0.46818181818181814,0.45948275862068966
85,0.25,1.0,0.2,1.0
86,0.3413095238095238,0.4415204678362573,0.3059663865546219,0.3439194139194139
